1753566856749,2773,Homepage,200,OK,Moderate Load 2-1,text,true,,14697,119,3,5,http://localhost:3000/,2618,0,39
1753566857802,1738,Homepage,200,OK,Moderate Load 2-2,text,true,,14697,119,3,5,http://localhost:3000/,1566,0,2
1753566856749,2799,Homepage,200,OK,Light Load 1-1,text,true,,14697,119,2,5,http://localhost:3000/,2618,0,39
1753566858996,744,Homepage,200,OK,Moderate Load 2-3,text,true,,14697,119,4,6,http://localhost:3000/,732,0,1
1753566859592,317,Homepage,200,OK,Light Load 1-2,text,true,,14697,119,2,6,http://localhost:3000/,211,0,1
1753566860207,1504,Homepage,200,OK,Moderate Load 2-4,text,true,,14697,119,5,7,http://localhost:3000/,1495,0,1
1753566861434,327,Homepage,200,OK,Moderate Load 2-5,text,true,,14697,119,5,7,http://localhost:3000/,320,0,2
1753566860042,2330,API - Products,500,Internal Server Error,Moderate Load 2-1,text,false,,316,131,6,9,http://localhost:3000/api/products,2330,0,0
1753566860049,2334,API - Products,500,Internal Server Error,Light Load 1-1,text,false,,316,131,3,9,http://localhost:3000/api/products,2334,0,0
1753566862584,67,Homepage,200,OK,Light Load 1-3,text,true,,14697,119,3,9,http://localhost:3000/,59,0,2
1753566862606,110,Homepage,200,OK,Moderate Load 2-6,text,true,,14697,119,6,9,http://localhost:3000/,102,0,1
1753566862886,509,Main Bundle,404,Not Found,Light Load 1-1,text,false,,14703,136,3,10,http://localhost:3000/static/js/main.js,503,0,0
1753566862886,515,Main Bundle,404,Not Found,Moderate Load 2-1,text,false,,14703,136,7,9,http://localhost:3000/static/js/main.js,505,0,0
1753566863800,71,Homepage,200,OK,Moderate Load 2-7,text,true,,14697,119,6,8,http://localhost:3000/,65,0,0
1753566864996,51,Homepage,200,OK,Moderate Load 2-8,text,true,,14697,119,7,9,http://localhost:3000/,45,0,0
1753566865597,51,Homepage,200,OK,Light Load 1-4,text,true,,14697,119,3,10,http://localhost:3000/,46,0,1
1753566866206,52,Homepage,200,OK,Moderate Load 2-9,text,true,,14697,119,8,11,http://localhost:3000/,47,0,1
1753566867407,50,Homepage,200,OK,Moderate Load 2-10,text,true,,14697,119,9,12,http://localhost:3000/,45,0,1
1753566868602,57,Homepage,200,OK,Light Load 1-5,text,true,,14697,119,4,14,http://localhost:3000/,51,0,1
1753566868617,94,Homepage,200,OK,Moderate Load 2-11,text,true,,14697,119,10,14,http://localhost:3000/,88,0,1
1753566869802,58,Homepage,200,OK,Moderate Load 2-12,text,true,,14697,119,11,15,http://localhost:3000/,52,0,1
1753566871008,71,Homepage,200,OK,Moderate Load 2-13,text,true,,14697,119,12,16,http://localhost:3000/,58,0,1
1753566871605,159,Homepage,200,OK,Light Load 1-6,text,true,,14697,119,5,18,http://localhost:3000/,141,0,6
1753566872210,59,Homepage,200,OK,Moderate Load 2-14,text,true,,14697,119,13,18,http://localhost:3000/,51,0,1
1753566862210,10350,API - Products,500,Internal Server Error,Moderate Load 2-4,text,false,,316,131,13,18,http://localhost:3000/api/products,10350,0,0
1753566860253,12313,API - Products,500,Internal Server Error,Moderate Load 2-3,text,false,,316,131,13,18,http://localhost:3000/api/products,12313,0,0
1753566862261,10311,API - Products,500,Internal Server Error,Moderate Load 2-5,text,false,,316,131,13,18,http://localhost:3000/api/products,10311,0,0
1753566860042,12536,API - Products,500,Internal Server Error,Moderate Load 2-2,text,false,,316,131,13,18,http://localhost:3000/api/products,12535,0,0
1753566860423,12162,API - Products,500,Internal Server Error,Light Load 1-2,text,false,,316,131,5,18,http://localhost:3000/api/products,12161,0,0
1753566869222,3369,API - Products,500,Internal Server Error,Moderate Load 2-11,text,false,,316,131,13,18,http://localhost:3000/api/products,3369,0,0
1753566863166,9442,API - Products,500,Internal Server Error,Light Load 1-3,text,false,,316,131,5,18,http://localhost:3000/api/products,9442,0,0
1753566873061,61,Main Bundle,404,Not Found,Moderate Load 2-4,text,false,,14703,136,14,19,http://localhost:3000/static/js/main.js,57,0,0
1753566873068,128,Main Bundle,404,Not Found,Moderate Load 2-3,text,false,,14703,136,13,18,http://localhost:3000/static/js/main.js,125,0,0
1753566873074,349,Main Bundle,404,Not Found,Moderate Load 2-5,text,false,,14703,136,12,17,http://localhost:3000/static/js/main.js,337,0,0
1753566873079,349,Main Bundle,404,Not Found,Moderate Load 2-2,text,false,,14703,136,11,16,http://localhost:3000/static/js/main.js,334,0,0
1753566873086,347,Main Bundle,404,Not Found,Light Load 1-2,text,false,,14703,136,5,15,http://localhost:3000/static/js/main.js,329,0,0
1753566873093,345,Main Bundle,404,Not Found,Moderate Load 2-11,text,false,,14703,136,10,14,http://localhost:3000/static/js/main.js,324,0,0
1753566873110,334,Main Bundle,404,Not Found,Light Load 1-3,text,false,,14703,136,4,13,http://localhost:3000/static/js/main.js,309,0,0
1753566873409,94,Homepage,200,OK,Moderate Load 2-15,text,true,,14697,119,9,12,http://localhost:3000/,86,0,1
1753566874583,59,Homepage,200,OK,Light Load 1-7,text,true,,14697,119,4,14,http://localhost:3000/,52,0,1
1753566874600,102,Homepage,200,OK,Moderate Load 2-16,text,true,,14697,119,10,14,http://localhost:3000/,95,0,1
1753566875807,107,Homepage,200,OK,Moderate Load 2-17,text,true,,14697,119,11,15,http://localhost:3000/,97,0,1
1753566877022,110,Homepage,200,OK,Moderate Load 2-18,text,true,,14697,119,12,17,http://localhost:3000/,95,0,2
1753566877593,64,Homepage,200,OK,Light Load 1-8,text,true,,14697,119,5,17,http://localhost:3000/,57,0,1
1753566878211,141,Homepage,200,OK,Moderate Load 2-19,text,true,,14697,119,13,18,http://localhost:3000/,127,0,1
1753566879403,63,Homepage,200,OK,Moderate Load 2-20,text,true,,14697,119,14,19,http://localhost:3000/,55,0,1
1753566880582,55,Homepage,200,OK,Light Load 1-9,text,true,,14697,119,6,21,http://localhost:3000/,48,0,1
1753566880601,93,Homepage,200,OK,Moderate Load 2-21,text,true,,14697,119,15,21,http://localhost:3000/,87,0,1
1753566881800,53,Homepage,200,OK,Moderate Load 2-22,text,true,,14697,119,16,22,http://localhost:3000/,47,0,0
1753566866149,16274,API - Products,500,Internal Server Error,Light Load 1-4,text,false,,316,131,6,22,http://localhost:3000/api/products,16274,0,0
1753566869161,13265,API - Products,500,Internal Server Error,Light Load 1-5,text,false,,316,131,6,22,http://localhost:3000/api/products,13264,0,0
1753566871583,10845,API - Products,500,Internal Server Error,Moderate Load 2-13,text,false,,316,131,16,22,http://localhost:3000/api/products,10845,0,0
1753566876421,6010,API - Products,500,Internal Server Error,Moderate Load 2-17,text,false,,316,131,16,22,http://localhost:3000/api/products,6010,0,0
1753566870365,12069,API - Products,500,Internal Server Error,Moderate Load 2-12,text,false,,316,131,16,22,http://localhost:3000/api/products,12069,0,0
1753566872271,10166,API - Products,500,Internal Server Error,Light Load 1-6,text,false,,316,131,6,22,http://localhost:3000/api/products,10166,0,0
1753566865547,16893,API - Products,500,Internal Server Error,Moderate Load 2-8,text,false,,316,131,16,22,http://localhost:3000/api/products,16893,0,0
1753566864385,18057,API - Products,500,Internal Server Error,Moderate Load 2-7,text,false,,316,131,16,22,http://localhost:3000/api/products,18057,0,0
1753566866758,15687,API - Products,500,Internal Server Error,Moderate Load 2-9,text,false,,316,131,16,22,http://localhost:3000/api/products,15687,0,0
1753566863227,19220,API - Products,500,Internal Server Error,Moderate Load 2-6,text,false,,316,131,16,22,http://localhost:3000/api/products,19220,0,0
1753566867965,14485,API - Products,500,Internal Server Error,Moderate Load 2-10,text,false,,316,131,16,22,http://localhost:3000/api/products,14485,0,0
1753566882923,66,Main Bundle,404,Not Found,Light Load 1-4,text,false,,14703,136,6,23,http://localhost:3000/static/js/main.js,62,0,0
1753566882926,134,Main Bundle,404,Not Found,Light Load 1-5,text,false,,14703,136,5,22,http://localhost:3000/static/js/main.js,130,0,0
1753566882929,237,Main Bundle,404,Not Found,Moderate Load 2-13,text,false,,14703,136,17,22,http://localhost:3000/static/js/main.js,228,0,0
1753566882931,239,Main Bundle,404,Not Found,Moderate Load 2-17,text,false,,14703,136,16,21,http://localhost:3000/static/js/main.js,227,0,0
1753566882934,538,Main Bundle,404,Not Found,Moderate Load 2-12,text,false,,14703,136,15,20,http://localhost:3000/static/js/main.js,525,0,0
1753566882937,538,Main Bundle,404,Not Found,Light Load 1-6,text,false,,14703,136,5,19,http://localhost:3000/static/js/main.js,523,0,0
1753566882941,538,Main Bundle,404,Not Found,Moderate Load 2-8,text,false,,14703,136,14,18,http://localhost:3000/static/js/main.js,521,0,0
1753566882944,538,Main Bundle,404,Not Found,Moderate Load 2-7,text,false,,14703,136,13,17,http://localhost:3000/static/js/main.js,519,0,0
1753566882945,541,Main Bundle,404,Not Found,Moderate Load 2-9,text,false,,14703,136,12,16,http://localhost:3000/static/js/main.js,519,0,0
1753566882947,543,Main Bundle,404,Not Found,Moderate Load 2-6,text,false,,14703,136,11,15,http://localhost:3000/static/js/main.js,519,0,0
1753566882949,545,Main Bundle,404,Not Found,Moderate Load 2-10,text,false,,14703,136,10,14,http://localhost:3000/static/js/main.js,519,0,0
1753566882994,555,Homepage,200,OK,Moderate Load 2-23,text,true,,14697,119,9,13,http://localhost:3000/,549,0,1
1753566883596,53,Homepage,200,OK,Light Load 1-10,text,true,,14697,119,4,13,http://localhost:3000/,48,0,1
1753566884200,56,Homepage,200,OK,Moderate Load 2-24,text,true,,14697,119,10,14,http://localhost:3000/,50,0,0
1753566885400,52,Homepage,200,OK,Moderate Load 2-25,text,true,,14697,119,11,15,http://localhost:3000/,46,0,1
1753566886609,55,Homepage,200,OK,Moderate Load 2-26,text,true,,14697,119,12,16,http://localhost:3000/,50,0,1
1753566887800,57,Homepage,200,OK,Moderate Load 2-27,text,true,,14697,119,13,17,http://localhost:3000/,51,0,2
1753566889007,51,Homepage,200,OK,Moderate Load 2-28,text,true,,14697,119,14,18,http://localhost:3000/,46,0,1
1753566890198,51,Homepage,200,OK,Moderate Load 2-29,text,true,,14697,119,15,19,http://localhost:3000/,45,0,1
1753566891405,50,Homepage,200,OK,Moderate Load 2-30,text,true,,14697,119,16,20,http://localhost:3000/,45,0,1
1753566875207,17217,API - Products,500,Internal Server Error,Moderate Load 2-16,text,false,,316,131,17,21,http://localhost:3000/api/products,17217,0,0
1753566875145,17281,API - Products,500,Internal Server Error,Light Load 1-7,text,false,,316,131,4,21,http://localhost:3000/api/products,17281,0,0
1753566878158,14270,API - Products,500,Internal Server Error,Light Load 1-8,text,false,,316,131,4,21,http://localhost:3000/api/products,14270,0,0
1753566881207,11224,API - Products,500,Internal Server Error,Moderate Load 2-21,text,false,,316,131,17,21,http://localhost:3000/api/products,11224,0,0
1753566879967,12466,API - Products,500,Internal Server Error,Moderate Load 2-20,text,false,,316,131,17,21,http://localhost:3000/api/products,12466,0,0
1753566877637,14798,API - Products,500,Internal Server Error,Moderate Load 2-18,text,false,,316,131,17,21,http://localhost:3000/api/products,14798,0,0
1753566881146,11291,API - Products,500,Internal Server Error,Light Load 1-9,text,false,,316,131,4,21,http://localhost:3000/api/products,11291,0,0
1753566872769,19671,API - Products,500,Internal Server Error,Moderate Load 2-14,text,false,,316,131,17,21,http://localhost:3000/api/products,19671,0,0
1753566874003,18440,API - Products,500,Internal Server Error,Moderate Load 2-15,text,false,,316,131,17,21,http://localhost:3000/api/products,18440,0,0
1753566878852,13592,API - Products,500,Internal Server Error,Moderate Load 2-19,text,false,,316,131,17,21,http://localhost:3000/api/products,13592,0,0
1753566889563,2883,API - Products,500,Internal Server Error,Moderate Load 2-28,text,false,,316,131,17,21,http://localhost:3000/api/products,2883,0,0
1753566882353,10097,API - Products,500,Internal Server Error,Moderate Load 2-22,text,false,,316,131,17,21,http://localhost:3000/api/products,10096,0,0
1753566892600,50,Homepage,200,OK,Moderate Load 2-31,text,true,,14697,119,17,21,http://localhost:3000/,45,0,1
1753566892924,72,Main Bundle,404,Not Found,Moderate Load 2-16,text,false,,14703,136,17,21,http://localhost:3000/static/js/main.js,67,0,0
1753566892926,129,Main Bundle,404,Not Found,Light Load 1-7,text,false,,14703,136,4,20,http://localhost:3000/static/js/main.js,124,0,0
1753566892930,307,Main Bundle,404,Not Found,Light Load 1-8,text,false,,14703,136,3,19,http://localhost:3000/static/js/main.js,298,0,0
1753566892932,309,Main Bundle,404,Not Found,Moderate Load 2-21,text,false,,14703,136,16,18,http://localhost:3000/static/js/main.js,298,0,0
1753566892934,311,Main Bundle,404,Not Found,Moderate Load 2-20,text,false,,14703,136,15,17,http://localhost:3000/static/js/main.js,299,0,0
1753566892937,516,Main Bundle,404,Not Found,Moderate Load 2-18,text,false,,14703,136,15,17,http://localhost:3000/static/js/main.js,507,0,0
1753566892939,518,Main Bundle,404,Not Found,Light Load 1-9,text,false,,14703,136,2,16,http://localhost:3000/static/js/main.js,507,0,0
1753566892941,519,Main Bundle,404,Not Found,Moderate Load 2-14,text,false,,14703,136,14,15,http://localhost:3000/static/js/main.js,507,0,0
1753566892943,520,Main Bundle,404,Not Found,Moderate Load 2-15,text,false,,14703,136,13,14,http://localhost:3000/static/js/main.js,507,0,0
1753566892947,659,Main Bundle,404,Not Found,Moderate Load 2-19,text,false,,14703,136,12,13,http://localhost:3000/static/js/main.js,650,0,0
1753566892949,661,Main Bundle,404,Not Found,Moderate Load 2-28,text,false,,14703,136,11,12,http://localhost:3000/static/js/main.js,650,0,0
1753566892950,663,Main Bundle,404,Not Found,Moderate Load 2-22,text,false,,14703,136,10,11,http://localhost:3000/static/js/main.js,652,0,0
1753566893804,52,Homepage,200,OK,Moderate Load 2-32,text,true,,14697,119,9,10,http://localhost:3000/,47,0,1
1753566894995,56,Homepage,200,OK,Moderate Load 2-33,text,true,,14697,119,10,11,http://localhost:3000/,51,0,0
1753566896201,54,Homepage,200,OK,Moderate Load 2-34,text,true,,14697,119,11,12,http://localhost:3000/,48,0,1
1753566897394,62,Homepage,200,OK,Moderate Load 2-35,text,true,,14697,119,12,13,http://localhost:3000/,54,0,1
1753566898597,53,Homepage,200,OK,Moderate Load 2-36,text,true,,14697,119,13,14,http://localhost:3000/,48,0,0
1753566899802,53,Homepage,200,OK,Moderate Load 2-37,text,true,,14697,119,14,15,http://localhost:3000/,48,0,1
1753566900995,57,Homepage,200,OK,Moderate Load 2-38,text,true,,14697,119,15,16,http://localhost:3000/,51,0,1
1753566902204,62,Homepage,200,OK,Moderate Load 2-39,text,true,,14697,119,16,17,http://localhost:3000/,54,0,1
1753566884050,18612,API - Products,500,Internal Server Error,Moderate Load 2-23,text,false,,316,131,16,17,http://localhost:3000/api/products,18612,0,0
1753566887178,15485,API - Products,500,Internal Server Error,Moderate Load 2-26,text,false,,316,131,16,17,http://localhost:3000/api/products,15485,0,0
1753566891957,10710,API - Products,500,Internal Server Error,Moderate Load 2-30,text,false,,316,131,16,17,http://localhost:3000/api/products,10710,0,0
1753566884149,18520,API - Products,500,Internal Server Error,Light Load 1-10,text,false,,316,131,1,17,http://localhost:3000/api/products,18520,0,0
1753566884761,17910,API - Products,500,Internal Server Error,Moderate Load 2-24,text,false,,316,131,16,17,http://localhost:3000/api/products,17910,0,0
1753566885953,16720,API - Products,500,Internal Server Error,Moderate Load 2-25,text,false,,316,131,16,17,http://localhost:3000/api/products,16720,0,0
1753566890754,11920,API - Products,500,Internal Server Error,Moderate Load 2-29,text,false,,316,131,16,17,http://localhost:3000/api/products,11920,0,0
1753566888370,14307,API - Products,500,Internal Server Error,Moderate Load 2-27,text,false,,316,131,16,17,http://localhost:3000/api/products,14306,0,0
1753566903169,209,Main Bundle,404,Not Found,Light Load 1-10,text,false,,14703,136,1,18,http://localhost:3000/static/js/main.js,200,0,0
1753566903169,215,Main Bundle,404,Not Found,Moderate Load 2-30,text,false,,14703,136,17,17,http://localhost:3000/static/js/main.js,202,0,0
1753566903169,221,Main Bundle,404,Not Found,Moderate Load 2-23,text,false,,14703,136,16,16,http://localhost:3000/static/js/main.js,204,0,0
1753566903169,225,Main Bundle,404,Not Found,Moderate Load 2-26,text,false,,14703,136,15,15,http://localhost:3000/static/js/main.js,205,0,0
1753566903184,462,Main Bundle,404,Not Found,Moderate Load 2-25,text,false,,14703,136,14,14,http://localhost:3000/static/js/main.js,450,0,0
1753566903184,471,Main Bundle,404,Not Found,Moderate Load 2-29,text,false,,14703,136,13,13,http://localhost:3000/static/js/main.js,452,0,0
1753566903184,478,Main Bundle,404,Not Found,Moderate Load 2-27,text,false,,14703,136,12,12,http://localhost:3000/static/js/main.js,454,0,0
1753566903184,484,Main Bundle,404,Not Found,Moderate Load 2-24,text,false,,14703,136,11,11,http://localhost:3000/static/js/main.js,457,0,0
1753566903420,332,Homepage,200,OK,Moderate Load 2-40,text,true,,14697,119,10,10,http://localhost:3000/,322,0,1
1753566904594,55,Homepage,200,OK,Moderate Load 2-41,text,true,,14697,119,11,11,http://localhost:3000/,50,0,1
1753566905795,71,Homepage,200,OK,Moderate Load 2-42,text,true,,14697,119,12,12,http://localhost:3000/,65,0,1
1753566907001,59,Homepage,200,OK,Moderate Load 2-43,text,true,,14697,119,13,13,http://localhost:3000/,53,0,1
1753566908196,54,Homepage,200,OK,Moderate Load 2-44,text,true,,14697,119,14,14,http://localhost:3000/,48,0,1
1753566909404,70,Homepage,200,OK,Moderate Load 2-45,text,true,,14697,119,15,15,http://localhost:3000/,65,0,0
1753566910596,58,Homepage,200,OK,Moderate Load 2-46,text,true,,14697,119,16,16,http://localhost:3000/,53,0,1
1753566911810,62,Homepage,200,OK,Moderate Load 2-47,text,true,,14697,119,17,17,http://localhost:3000/,55,0,1
1753566897956,14479,API - Products,500,Internal Server Error,Moderate Load 2-35,text,false,,316,131,17,17,http://localhost:3000/api/products,14479,0,0
1753566895564,16874,API - Products,500,Internal Server Error,Moderate Load 2-33,text,false,,316,131,17,17,http://localhost:3000/api/products,16874,0,0
1753566899151,13290,API - Products,500,Internal Server Error,Moderate Load 2-36,text,false,,316,131,17,17,http://localhost:3000/api/products,13290,0,0
1753566896757,15687,API - Products,500,Internal Server Error,Moderate Load 2-34,text,false,,316,131,17,17,http://localhost:3000/api/products,15687,0,0
1753566901569,10877,API - Products,500,Internal Server Error,Moderate Load 2-38,text,false,,316,131,17,17,http://localhost:3000/api/products,10877,0,0
1753566893151,19297,API - Products,500,Internal Server Error,Moderate Load 2-31,text,false,,316,131,17,17,http://localhost:3000/api/products,19297,0,0
1753566900358,12092,API - Products,500,Internal Server Error,Moderate Load 2-37,text,false,,316,131,17,17,http://localhost:3000/api/products,12092,0,0
1753566907560,4892,API - Products,500,Internal Server Error,Moderate Load 2-43,text,false,,316,131,17,17,http://localhost:3000/api/products,4892,0,0
1753566894359,18096,API - Products,500,Internal Server Error,Moderate Load 2-32,text,false,,316,131,17,17,http://localhost:3000/api/products,18096,0,0
1753566912947,306,Main Bundle,404,Not Found,Moderate Load 2-34,text,false,,14703,136,18,18,http://localhost:3000/static/js/main.js,289,0,0
1753566912947,311,Main Bundle,404,Not Found,Moderate Load 2-33,text,false,,14703,136,17,17,http://localhost:3000/static/js/main.js,290,0,0
1753566912947,315,Main Bundle,404,Not Found,Moderate Load 2-35,text,false,,14703,136,16,16,http://localhost:3000/static/js/main.js,292,0,0
1753566912947,321,Main Bundle,404,Not Found,Moderate Load 2-38,text,false,,14703,136,15,15,http://localhost:3000/static/js/main.js,294,0,0
1753566912947,325,Main Bundle,404,Not Found,Moderate Load 2-36,text,false,,14703,136,14,14,http://localhost:3000/static/js/main.js,296,0,0
1753566912963,528,Main Bundle,404,Not Found,Moderate Load 2-32,text,false,,14703,136,13,13,http://localhost:3000/static/js/main.js,517,0,0
1753566912963,531,Main Bundle,404,Not Found,Moderate Load 2-37,text,false,,14703,136,12,12,http://localhost:3000/static/js/main.js,519,0,0
1753566912963,535,Main Bundle,404,Not Found,Moderate Load 2-31,text,false,,14703,136,11,11,http://localhost:3000/static/js/main.js,521,0,0
1753566912963,539,Main Bundle,404,Not Found,Moderate Load 2-43,text,false,,14703,136,10,10,http://localhost:3000/static/js/main.js,523,0,0
1753566913011,557,Homepage,200,OK,Moderate Load 2-48,text,true,,14697,119,9,9,http://localhost:3000/,549,0,1
1753566914196,73,Homepage,200,OK,Moderate Load 2-49,text,true,,14697,119,10,10,http://localhost:3000/,65,0,1
1753566915403,55,Homepage,200,OK,Moderate Load 2-50,text,true,,14697,119,11,11,http://localhost:3000/,49,0,1
1753566906374,16131,API - Products,500,Internal Server Error,Moderate Load 2-42,text,false,,316,131,11,11,http://localhost:3000/api/products,16131,0,0
1753566911155,11353,API - Products,500,Internal Server Error,Moderate Load 2-46,text,false,,316,131,11,11,http://localhost:3000/api/products,11353,0,0
1753566905149,17361,API - Products,500,Internal Server Error,Moderate Load 2-41,text,false,,316,131,11,11,http://localhost:3000/api/products,17361,0,0
1753566912386,10127,API - Products,500,Internal Server Error,Moderate Load 2-47,text,false,,316,131,11,11,http://localhost:3000/api/products,10127,0,0
1753566902780,19735,API - Products,500,Internal Server Error,Moderate Load 2-39,text,false,,316,131,11,11,http://localhost:3000/api/products,19735,0,0
1753566908751,13766,API - Products,500,Internal Server Error,Moderate Load 2-44,text,false,,316,131,11,11,http://localhost:3000/api/products,13766,0,0
1753566909974,12546,API - Products,500,Internal Server Error,Moderate Load 2-45,text,false,,316,131,11,11,http://localhost:3000/api/products,12546,0,0
1753566904253,18271,API - Products,500,Internal Server Error,Moderate Load 2-40,text,false,,316,131,11,11,http://localhost:3000/api/products,18271,0,0
1753566923012,160,Main Bundle,404,Not Found,Moderate Load 2-42,text,false,,14703,136,11,11,http://localhost:3000/static/js/main.js,139,0,0
1753566923012,165,Main Bundle,404,Not Found,Moderate Load 2-46,text,false,,14703,136,10,10,http://localhost:3000/static/js/main.js,141,0,0
1753566923012,168,Main Bundle,404,Not Found,Moderate Load 2-41,text,false,,14703,136,9,9,http://localhost:3000/static/js/main.js,142,0,0
1753566923028,683,Main Bundle,404,Not Found,Moderate Load 2-45,text,false,,14703,136,8,8,http://localhost:3000/static/js/main.js,670,0,0
1753566923028,688,Main Bundle,404,Not Found,Moderate Load 2-39,text,false,,14703,136,7,7,http://localhost:3000/static/js/main.js,673,0,0
1753566923028,692,Main Bundle,404,Not Found,Moderate Load 2-47,text,false,,14703,136,6,6,http://localhost:3000/static/js/main.js,675,0,0
1753566923028,695,Main Bundle,404,Not Found,Moderate Load 2-40,text,false,,14703,136,5,5,http://localhost:3000/static/js/main.js,677,0,0
1753566923028,699,Main Bundle,404,Not Found,Moderate Load 2-44,text,false,,14703,136,4,4,http://localhost:3000/static/js/main.js,679,0,0
1753566914068,18391,API - Products,500,Internal Server Error,Moderate Load 2-48,text,false,,316,131,3,3,http://localhost:3000/api/products,18391,0,0
1753566914768,17695,API - Products,500,Internal Server Error,Moderate Load 2-49,text,false,,316,131,3,3,http://localhost:3000/api/products,17695,0,0
1753566915960,16507,API - Products,500,Internal Server Error,Moderate Load 2-50,text,false,,316,131,3,3,http://localhost:3000/api/products,16507,0,0
1753566932966,115,Main Bundle,404,Not Found,Moderate Load 2-49,text,false,,14703,136,3,3,http://localhost:3000/static/js/main.js,109,0,0
1753566932966,120,Main Bundle,404,Not Found,Moderate Load 2-48,text,false,,14703,136,2,2,http://localhost:3000/static/js/main.js,111,0,0
1753566932982,159,Main Bundle,404,Not Found,Moderate Load 2-50,text,false,,14703,136,1,1,http://localhost:3000/static/js/main.js,155,0,0
